Yr,Mo,Dy,RPT,VAL,ROS,KIL,SHA,BIR,DUB,CLA,MUL,CLO,BEL,MAL
1971,10,27,14.37,13,13.7,4.58,13.25,8.75,10.67,8,7.92,8.58,16.08,9.92
1971,10,28,16.29,13.33,18.21,8.29,13.92,13,13.75,10.79,11.12,11.63,16.08,19.7
1971,10,29,9.75,8.17,7.38,3.75,10.92,7.71,7.92,8.38,8.08,10.5,20.71,20.83
1971,10,30,15.75,8.29,14.09,6.42,10.96,9.54,10.71,10.29,9.96,11.54,21.37,24.87
1971,10,31,8.63,7.87,9.29,2.92,8.83,7,6.21,8.21,6.21,9.08,19.17,19.55
1971,11,1,14.21,10.92,13.5,6.08,9.75,10.67,9.79,10.08,9.13,12.33,20.62,21.59
1971,11,2,17,12.21,18.08,10.46,10.37,10.25,14.96,10.83,10.96,12.46,18,25.12
1971,11,3,14.04,12.38,14.71,6.34,9.92,8.08,9,11.54,7.83,10.37,22.42,21.29
1971,11,4,18.71,15.16,17.08,9.17,14.37,12.42,15.12,14.25,12.29,16.13,10.71,12.38
1971,11,5,16.04,9.92,12.42,6.67,10.21,7.75,11.96,5.33,12.38,7.46,13.29,20.96
1971,11,6,15.83,12.17,12.46,6.75,11.29,7.46,9.54,7.25,9.83,10.25,15.54,22.29
1971,11,7,14.33,12.83,12.17,5.96,14.79,10.79,13.92,10.17,13.59,11.5,19.41,27.79
1971,11,8,23.96,18.25,16.71,10.83,15.16,10.08,15.12,11.25,15.5,15.12,24.3,38.04
1971,11,9,17.62,11.87,20,6.71,9.17,6.58,10.21,4.71,7.62,7,14.09,24.13
1971,11,10,7.75,2.92,10.5,1.42,4.92,1.87,6.21,1.63,4.67,3.25,8.33,14.42
1971,11,11,4.25,4.42,7.17,0.92,4.79,0.96,2.88,0.87,1.79,1.29,5.71,10.88
1971,11,12,5.37,4.88,7,3.33,8.92,5.33,9.08,5.13,8.12,6.5,12.25,16.08
1971,11,13,13.88,12.25,11.5,7.12,10.37,8.54,10,6.71,9.87,9.96,15.96,25.96
1971,11,14,9.29,5.46,9.33,3.17,6.83,3.54,7.58,4.21,6.21,6.42,9.38,18.29
1971,11,15,7.54,8.17,6.46,4.58,11.29,7.75,14.37,7,12.46,10.67,18.54,24.08
1971,11,16,11.21,9.96,10.41,8.04,12.54,8.75,14.37,7.08,13.37,9.87,12.29,27.16
1971,11,17,11.34,12.17,9.33,7.17,14.17,8.67,12.17,7.92,11.17,8.71,12.71,16.83
1971,11,18,16.92,11.17,15.96,9.87,14,9.62,11.63,7.21,9.59,8.83,13.42,24.83
1971,11,19,12.75,6.13,15.59,6.13,7.04,5.09,11.34,3.42,7.96,7.87,10.63,22.17
1971,11,20,18.75,18.91,15.34,9.87,19.67,12.96,13.13,12.21,13.33,9.04,20.67,22.71
1971,11,21,23.58,20.62,21.5,15.63,18.84,14.5,20.33,12.96,16.54,16.92,24.58,35.92
1971,11,22,18.21,16.17,16.83,9.71,12.67,9.59,12.38,8.5,11.54,8,18.96,24.46
1971,11,23,20.54,19.04,16.62,9.96,15.09,9.59,12.5,10.41,12.29,10.54,17.37,20.96
1971,11,24,6,1.21,8.63,2.21,3.04,1.29,7.08,1.33,4.04,2.33,5.63,12.58
1971,11,25,5.91,4.17,6.87,2.71,8.42,5.79,12.42,3.54,8.83,6.25,10.46,14.37
1971,11,26,7.92,6.58,5.5,3.71,9.54,5.96,9.21,6.96,9.38,7.71,16.33,17.12
1971,11,27,11.63,10.13,8.83,4.5,9.38,7.46,9.62,5.71,8.92,8.33,13.46,17.33
1971,11,28,7.5,8.67,5.83,1.29,7.17,4.67,9.04,2.17,6.46,5.13,10.75,14.21
1971,11,29,11.67,10.79,12.04,3.21,11.79,8,7.83,7.62,7.67,10,19.75,21.37
1971,11,30,16.29,16.08,8.33,4,11.34,5.79,9.08,5.83,8.08,4.21,18.79,15.29
1971,12,1,13.04,10.37,9,3.42,8.25,5.5,8.54,3,7.04,4.54,10.71,14.12
1971,12,2,12.5,10.29,12.96,3.46,6.17,1.96,5.13,1.46,3.58,2.17,6.04,9.87
1971,12,3,3.33,7.92,6.34,0.37,5.58,4.67,7.41,5.41,5,4.92,14.33,18.12
1971,12,4,4.08,6.67,7.12,2.08,5.09,5.25,9.67,4.54,6.58,7,13.04,16.38
1971,12,5,11.5,6.79,6.08,2.46,8.58,4.08,4.96,7.04,4.33,7.62,16.75,16.71
1971,12,6,5.29,4.04,4.46,1.04,4.67,2.79,5.96,3.75,3.75,5.75,10.63,18
1971,12,7,5.46,0.42,5.09,0.5,1.63,0.46,8.33,0.04,2.17,4.08,7.54,17.79
1971,12,8,4.67,0.67,5.75,0.33,2.13,1.71,8.42,1.21,4.17,4.17,10.83,16.38
1971,12,9,6.96,3.75,6.17,4.67,7.58,5.41,11.12,7.08,9.71,9.71,13.88,22.95
1971,12,10,7.96,6.21,7.04,5.25,8.87,6.75,11.58,7.12,11.54,9.08,15.87,20.75
1971,12,11,9.13,7.71,6.67,3.37,8.17,7.17,12.29,5.63,8.79,10.75,15.29,21
1971,12,12,16.33,12.75,13.67,6.13,10.25,9.42,10.88,10.34,9.29,12.25,21.75,20.79
1971,12,13,15.79,10.83,13.92,6.29,10.83,8.38,12.08,6.58,9.75,10.67,15.12,19.38
1971,12,14,20.38,18.58,19.12,11.25,17.58,14,17.04,15,14.62,18.54,26.34,28.08
1971,12,15,19,15.83,16.29,8.17,13.5,12.29,15.37,15.63,13.33,15.96,26.67,29.04
1971,12,16,17,16.96,14.46,7.12,11.83,11.17,12.29,10.75,10.79,12.75,20.96,21.59
1971,12,17,18.12,16.21,14.54,8.75,12.62,9.96,9.17,11.75,11.54,14.96,26.5,24.83
1971,12,18,26.5,20.25,20,15.09,17.58,14.21,14.62,14.21,16.29,17.29,28.04,26.42
1971,12,19,25,23.54,19.7,14.58,23.91,16.71,19.33,16.96,17.08,17.46,29.2,31.42
1971,12,20,21.84,21.17,20.08,10.63,20.38,16.46,21.92,17.54,18.71,18.5,28.16,29.95
1971,12,21,10.46,8.08,10.34,6.5,11.42,8.42,15.41,11.08,13.92,13.25,23.13,30.13
1971,12,22,7.58,5.09,10.83,3.04,4.21,1.38,3.96,0.54,1.87,1.58,7.46,14.88
1971,12,23,8.12,8.08,10.13,3,9.33,7.41,13.13,8.46,8.87,9.38,22.88,24.58
1971,12,24,18.46,15.25,16.38,7.83,12.29,11.96,16.42,14.92,13.62,15.67,27.84,26.04
1971,12,25,22.08,15.96,15.04,10.08,14.96,12.46,11.79,11.67,12,14.75,15.79,19.46
1971,12,26,15.12,12.75,17.04,7.79,11.17,8.21,11.04,9.25,8.83,7.08,12.04,13.88
1971,12,27,8.75,6.13,9.04,3.13,7,7.41,13.13,12.96,11.12,10.88,19.25,27
1971,12,28,13.25,9.67,19.12,7.5,11.34,7.33,13.25,9.21,9.46,7.75,9.04,15.46
1971,12,29,12.42,10,24.25,7.46,10.25,6,14.58,6.67,9.21,8.63,5.66,17.46
1971,12,30,13.04,6.34,27.67,8.42,11.54,4.12,16.21,6.71,10.46,7.29,6.67,16.46
1971,12,31,14.88,10.5,26.08,8.46,13.5,10.04,21.04,10.25,13.54,11.34,12.12,27.33
1972,1,1,9.29,3.63,14.54,4.25,6.75,4.42,13,5.33,10.04,8.54,8.71,19.17
1972,1,2,8.96,1.46,12,4.5,3.21,0.83,6.04,0.67,3.79,0.79,1.75,7.83
1972,1,3,6.83,0.67,9.25,2.29,2.46,0.17,3.88,0.21,2.88,1.25,2.21,5.88
1972,1,4,8.46,0.87,5.41,2.04,4.79,0.29,2.62,0.92,1.63,1.96,4.38,6.58
1972,1,5,10.88,9.17,5.88,0.87,2.04,0.13,2.75,1.38,1.08,1.13,4.83,7.29
1972,1,6,17,13.92,13.54,4.46,12.29,10.25,7.62,7.75,7.87,6.17,9.79,13.54
1972,1,7,13.92,12,19.12,8,12.5,12.08,16.46,11.63,11.12,13.42,14.67,25.04
1972,1,8,14.46,10.29,16.17,8.79,12.58,11.29,17,9.21,13.29,15.59,11.34,28.33
1972,1,9,11,7.41,8.5,3.04,7.54,4.29,5.25,3.37,5.79,4.21,5,11.08
1972,1,10,20.88,18.34,18.12,10.17,14.04,10.08,14.04,9.29,12.17,13.62,17.83,21.29
1972,1,11,13.29,12.17,13.29,4.96,8.83,6.67,11.34,6.08,8.17,9.38,16.04,16.13
1972,1,12,19.83,14.42,18.16,7.58,13.42,10.25,11.87,9.38,11.38,13.59,18.08,23.09
1972,1,13,8.63,4.58,9.29,2.17,4.08,1.87,4.12,0.75,3.46,2.71,4.5,8.92
1972,1,14,23.96,20.62,19.5,9.17,18.05,12.5,16.08,10.54,13.08,13.21,15.04,19.12
1972,1,15,9.17,10.71,15.16,6.34,10.37,7.54,15.34,7.58,10.21,10.46,11,21.96
1972,1,16,23.67,20.62,20.17,8.79,16.83,12.75,16.58,12.5,12.33,12.71,15.16,21.04
1972,1,17,14.5,18.71,10.25,5.91,18.41,12.75,12.38,12.87,13.25,11.25,13.96,21.62
1972,1,18,20.25,15.96,15.75,7.79,14.17,10.37,12.33,9.25,12.17,12.5,19.5,22.83
1972,1,19,10.34,10.88,6.96,4.46,10.04,5.46,11.25,3.96,9,7.33,12.21,21.25
1972,1,20,7.54,10.37,6.38,3.67,8.87,5.83,10.41,4.29,7.92,5.96,12.67,19.7
1972,1,21,7.21,7.29,7.12,1.46,7.71,4.75,10.41,3.54,6.75,6.13,10.83,16.46
1972,1,22,12.79,13.42,11.42,4.92,10,8.75,13.7,8.08,10.71,10.54,12.58,14.75
1972,1,23,20.41,17,18.46,8.92,13.92,11.29,13,12.08,12.46,14.5,22.29,23
1972,1,24,13,16.13,10.63,5.5,12.04,6.34,14,5.13,9.42,9.33,15.09,20.04
1972,1,25,13.17,14.46,10.79,4.46,11.67,7.71,9.13,6.87,9.04,8.04,14.67,17.37
1972,1,26,22.71,19.12,15.71,10.21,17.62,9.87,12.87,8.75,12.71,8.71,17.54,19.5
1972,1,27,26.42,14.83,22.13,15.21,15,12.29,18.05,10.71,16.62,19.55,19.25,33.25
1972,1,28,11.29,7.25,23.29,7,8.42,3.13,14.04,3.37,8.38,6.79,7.25,10.83
1972,1,29,12.29,8.58,19.29,6.38,8.83,5,14.92,4.63,9.17,6.58,8.63,14.21
1972,1,30,11.25,10.13,10.34,2.37,8.08,2.58,6.92,4.29,5,4.38,10.08,12.29
1972,1,31,22.5,22.29,19.08,8,20.96,14.5,12.5,14.33,11.5,10.25,20.41,22.17
1972,2,1,12.87,11,15.83,6.79,9.04,9.04,17.29,6.83,10.41,13.5,11.63,28.33
1972,2,2,33.84,26.38,28.16,18.41,24.25,22.5,25.04,20.79,19.92,20.96,24.21,33.63
1972,2,3,19.55,17.46,11.34,7.17,15.29,10.71,9.08,13.54,11.12,14.42,23.75,22.46
1972,2,4,13.04,9.67,12.79,3.58,8.08,6.25,6.04,4.54,6.5,4.96,10.17,12.04
1972,2,5,6.13,6.96,10.04,4.04,8.25,4.63,10.46,5.96,7.79,6.87,9.75,25
1972,2,6,2.79,2.29,3.21,0.96,3.21,0,1.92,0.21,0.87,0.5,2.08,6.71
1972,2,7,5.09,5.66,7.08,0.5,5.13,2.5,3.33,0.46,2.37,0.67,5.09,9.71
1972,2,8,14.21,13.75,12.08,5.63,12.83,8.08,8.38,6.87,8.17,6.83,12.38,12.38
1972,2,9,10.71,8.75,9.13,3.5,9.87,6.79,7.83,7.5,7.92,11.34,17.88,18.34
1972,2,10,17.12,11.25,13.17,7.17,12.92,9.59,10.21,6.29,10.88,10.46,16.71,17.88
1972,2,11,18.96,14.12,15,7.41,12.92,8.83,11.46,6.92,9.83,10.46,12.67,16.79
1972,2,12,16.33,14.21,10.71,7.54,15,7.83,13.67,7.58,10.21,8.96,15.29,19.04
1972,2,13,15.12,10.08,8.92,5.96,11.54,6.96,12.58,8.75,11.63,8.83,17.79,20.58
1972,2,14,12.46,10.79,9.17,4.21,10.92,6.87,9.21,5.54,7.54,6.63,10.13,14.42
1972,2,15,20.21,15.34,16.92,9.54,11.83,8,13.96,8.54,10.37,11.5,16.79,22.67
1972,2,16,24.37,23.79,16.42,11.54,20.62,13.08,17.12,18.91,14.42,20.91,32.08,37.04
1972,2,17,17.08,13.04,18.29,10.46,12.79,9.38,14.17,10.13,10.75,13,15.29,18.34
1972,2,18,9.17,5,22,6.63,7.58,4.58,12.96,3.08,7.25,6.08,5,10.58
1972,2,19,6.58,5.25,7.38,1.5,7,0.58,4.33,3.92,3.83,4.12,9.13,11.79
1972,2,20,10.17,9.83,6.21,2.5,10.37,6.25,4.12,6.58,4.96,4.83,12.04,11.71
1972,2,21,6.17,1.38,7.62,2.67,3.79,0.75,4.58,1,2.37,0.96,2.33,5.09
1972,2,22,9.29,3.21,16.29,5.58,5.41,1.25,7.5,0.58,4.25,2.04,3.13,5.54
1972,2,23,15.29,8.67,17.54,5.83,8.87,7.87,14.12,8.21,11.34,7.33,8.63,13.59
1972,2,24,17.16,12.17,17.12,8.58,11.58,9,14.42,10.46,12.71,10.79,12.87,16.04
1972,2,25,7.79,6.87,10.54,4.88,9.04,6.63,7.5,6.29,8.25,6.96,9.46,17.88
1972,2,26,11.17,11.25,10.58,5.46,9.96,6.92,8.29,7.17,7.29,8.33,11.42,13.7
1972,2,27,25.62,14.12,16.92,12.29,16.17,12.58,11.83,10.54,13.62,15.54,16.66,22.83
1972,2,28,12.92,6.21,12.92,6.29,7.71,3.04,8.04,3.92,5.66,6.29,13.42,13.37
1972,2,29,16.13,15.12,12.46,7.46,14.67,9.62,8.58,10.92,10.37,12.71,22.83,23
1972,3,1,6.21,7.5,6.67,1.96,7.46,3.13,7.38,1.67,4.21,2.37,7.83,11.25
1972,3,2,20.17,13.62,16.92,7.38,12.62,8.12,10.88,6.96,9.87,10.92,13.88,18.5
1972,3,3,26.3,22.29,19.04,14.17,21.96,15.71,18.12,15.79,17.96,19.04,23.33,27.54
1972,3,4,12.79,10.67,12.25,7.46,14.58,9.04,11.42,5.88,10.96,12.33,13.5,21.62
1972,3,5,16.5,12.71,10.63,6.25,11.54,6.79,8.87,6.75,8.04,8.42,15.09,16.58
1972,3,6,23.38,13.83,23.16,12.92,18.58,15.16,18.41,13.88,14.46,14,16.92,28.79
1972,3,7,24.71,19.33,29.95,12.75,16,11.5,15.83,11.08,11.75,11.08,17.79,21.5
1972,3,8,10.58,6.38,15.71,4.92,5.75,1.79,7.87,1.08,4.08,4.08,5.17,9.21
1972,3,9,6.29,9.33,6.58,2.29,7.92,3.08,4.83,2.75,4.67,6.04,9.79,14.12
1972,3,10,10.25,6.5,18.29,6.63,6.58,5.5,11.17,4.75,9.13,7.67,7.38,14.79
1972,3,11,15.21,12.54,32.75,11.12,12.83,11.46,18.96,6.71,12.33,10.63,10.46,15.59
1972,3,12,17.46,8.83,23.25,9.33,11.58,10.58,16.5,8.46,12.29,8.29,9.13,12.96
1972,3,13,15.83,11.08,15.67,7.04,11.46,8.29,11.46,6.21,10.37,8.12,11.21,15
1972,3,14,9.79,8.58,9.87,6.17,9.71,8.79,7.75,6,8.5,8.5,11.42,13.25
1972,3,15,1.46,6.67,2.92,1.08,4.5,1.67,3.29,2.17,1.87,2,9.59,6.54
1972,3,16,6.17,6.96,6.58,2.37,7.41,1.58,2.29,4.88,3.25,2.96,3.83,9.46
1972,3,17,9.04,11.08,8.67,5,11.46,6.87,6.5,8.12,7.83,5.66,8.58,13.25
1972,3,18,7.96,2.88,8.92,7.71,6.21,5.41,6.79,4.33,7.21,7.29,8.79,9.67
1972,3,19,9.87,2,4.92,3.33,4.75,2.67,3.71,1.54,5.09,3.08,2.79,8.08
1972,3,20,5.88,3.92,10.58,3.58,4.33,0.54,4.12,1.83,3,1.87,2.96,9.08
1972,3,21,5.71,4.63,11.08,3.79,4.75,0.71,3.63,2.79,3.21,3.71,8.17,14.29
1972,3,22,5.83,4.21,4.79,2.79,3.29,1,6.87,4.17,4.5,5.17,9.62,15.46
1972,3,23,5.58,4.21,8.63,3.21,4.79,1.17,3.88,2.04,3.58,2.96,6.79,5.88
1972,3,24,8.25,10.41,9.46,6.38,11.29,7.17,6.04,6.71,8.58,8.17,8.63,13.04
1972,3,25,13.79,14.62,11.38,7.12,12.62,8.79,9.46,7.67,8.17,6.13,14.04,18.46
1972,3,26,16.42,17,11.79,10.29,18.88,11.17,15.63,15.04,14.33,11.46,23.04,21.34
1972,3,27,27.12,24.67,17.29,17.16,28.16,17,22.92,21.75,22.5,17.96,28.88,27.37
1972,3,28,19.55,14.92,14.12,13.13,19.87,11.83,16.08,13.62,17.92,12.04,17.67,20.38
1972,3,29,11.54,10.04,11,4.92,9.46,6.34,9.54,7.17,9,7.12,11.71,15.34
1972,3,30,18.05,13.21,14.88,7.04,9.38,5.54,9.33,7.04,8,6.87,6.92,14.17
1972,3,31,12.21,11.04,12.08,6.13,11.17,7.04,8.54,8.96,9.17,6.96,12.29,11.25
1972,4,1,14.83,14.12,15.63,8.5,15.83,11.87,17.04,15.25,14.46,11.83,18.66,17.83
1972,4,2,19.95,17.21,17.08,11.34,17.04,12.08,17.33,15.25,14.67,13.46,19.29,20.3
1972,4,3,14.88,13.88,13.54,8.17,15.41,10.5,14.42,14.21,13.62,12.75,23.67,23.71
1972,4,4,23.13,19.55,16.58,12,18.91,12.67,14.21,14.79,13.88,11.63,17.29,14.25
1972,4,5,18.12,17.29,17.16,11.54,20.12,13.46,19.29,14.62,17.46,14.83,22.54,23.91
1972,4,6,18.91,16.21,14.21,8.33,13.25,7.67,12.62,9.33,9.83,8.17,15,16.88
1972,4,7,18.34,15.92,15.54,8.96,15.54,10.04,11.67,11.83,12.38,7.79,14.37,8.12
1972,4,8,15.92,12.42,11.29,10.29,13.67,8.83,14.88,9,12.79,10.83,11.12,21
1972,4,9,18.05,13.29,13.67,8.5,12.5,9.59,11.54,11.5,11.17,10.83,17.88,19.04
1972,4,10,21.54,22.29,15.12,14.33,26.58,15.59,18.16,21.04,17.96,12.83,25.5,20.3
1972,4,11,29.79,19.33,20.08,16.29,21.59,13.59,18.12,16.66,16.92,18.66,17.71,26.54
1972,4,12,8.42,5.91,9.71,4.58,6.25,2.17,9.17,4.83,7.12,4,7.58,10.63
1972,4,13,6.75,6.67,6.04,2.33,4.79,0.79,5.46,2.46,2.67,1.96,6.25,7.5
1972,4,14,19.29,9.29,13.46,9.17,13.46,8.67,13.92,11.71,13.42,12.38,15.83,21.42
1972,4,15,7.83,5.88,8.46,4.92,8.5,3.96,9.5,4.88,8.21,6.08,10.34,13.13
1972,4,16,5.79,5.17,4.08,3.37,7.38,3.42,6.25,4.79,5.63,3.79,9.29,13.62
1972,4,17,6.29,2.58,4.83,3.25,4.96,1.79,5.46,3.21,5.17,4.5,5.96,13.04
1972,4,18,9.21,2.17,5.37,3.5,4.5,1.75,7.75,3.29,5.33,6.83,4.79,10.29
1972,4,19,7.04,3.17,13.29,3.29,4.71,3.67,6.34,2.62,4.54,2.21,7.54,7.58
1972,4,20,8.38,3.54,14.04,3.88,5.54,3.54,6.29,3.42,5.66,3.92,4.63,10.67
1972,4,21,8.79,6.58,10.34,4.71,5.37,2.62,6.71,5.54,5.71,6.63,6.54,10.08
1972,4,22,13.42,11.29,23.16,8.58,11.58,7.25,12.42,9.46,9.25,9.25,13.59,10.13
1972,4,23,7.96,7.67,22.58,6.79,7.25,5.41,8.71,7.33,6.79,4.04,9.67,7.46
1972,4,24,10.13,6.75,22.08,6,8.42,6.79,11.34,5.58,7.92,5.33,9.83,6.79
1972,4,25,7,4.67,9.29,2.58,4.21,1.83,5.21,3.96,4.42,2.17,5.5,6.38
1972,4,26,12.17,7.58,8.54,4.54,6.71,3.71,8,5.66,6.38,7.87,7.67,13.13
1972,4,27,13.04,8.63,10.21,5.91,6.29,3.92,9.17,5.88,8.12,8.92,9.21,13.59
1972,4,28,14.79,10.92,12.92,6.75,12.33,8.29,13,11.96,11.38,12.46,19.08,21.25
1972,4,29,16.88,16.29,13.46,8.29,14.09,10.04,15.04,13.17,13.83,12.54,16.66,22.79
1972,4,30,13.62,12.87,15.37,6.29,10.83,5.58,11.5,8.58,8.58,8.58,16.04,13
1972,5,1,12.62,12.92,11.42,4.88,11,3.46,6.67,4.04,5.13,4.96,11.92,7.79
1972,5,2,13.79,11.5,5.63,3.88,9.33,3.88,4.5,6.58,4.46,5.09,11.83,10.88
1972,5,3,18.88,12.17,11.42,8.21,9.79,5.79,9.62,9,8.63,8.12,12.87,11.71
1972,5,4,17.41,11.71,20.3,8.92,9.59,4.88,9.83,9.54,8,10.41,12.04,8.38
1972,5,5,8.29,6.29,20.25,6.34,5.17,3.92,9.71,2.54,6.58,7.12,6.21,13.04
1972,5,6,9.5,5.54,8.08,2.29,6.29,1,3.17,3.29,1.75,1.29,7.87,8.21
1972,5,7,13.5,7.79,12.33,6,8.29,4.96,8.17,7.04,7.25,6.87,9.13,9.62
1972,5,8,22.13,16,19.08,10.17,15.41,10.67,15.09,13.08,11.87,15.29,17.33,21.59
1972,5,9,21.71,14.04,17.79,7.87,15.04,8.83,10,10.25,11.25,10.21,16.83,15.96
1972,5,10,13.62,11.5,8.79,5.41,12.12,7.58,8.67,9.08,7.96,5.41,14.54,11.17
1972,5,11,19.75,14.5,12.67,6.21,12.17,7.08,7.67,8.12,8.08,8.87,14,16.38
1972,5,12,13.96,10.29,12.67,6.87,10.96,5.58,8.87,10.08,8.83,8.54,16.21,19.75
1972,5,13,13.33,11.67,25.62,8.96,9.96,6.75,10.88,11.79,8.58,12.25,17.71,18.34
1972,5,14,14.12,14.04,22.17,8.83,10.58,9.04,10.41,12.12,9.62,12.87,17.41,21.87
1972,5,15,15.87,11.58,15.92,8.96,9.67,6.38,11.67,8.96,9.67,12.33,11.92,17.04
1972,5,16,8.58,4.33,7.21,3.04,5.29,2,4.21,3.79,3.83,2.75,11.71,9.13
1972,5,17,6,7,6.92,2.04,5.58,0.96,4.71,6.58,1.87,2.67,6.71,8.12
1972,5,18,10.79,9.29,10.37,5.63,8.79,3.71,3.21,3.92,4,2.71,6.83,11.54
1972,5,19,9.79,9.83,13.33,8.42,10.63,8.63,8.87,8.75,9.04,10.37,11.38,14
1972,5,20,7.12,7.5,11.25,3.96,8.79,2.67,10.04,4.58,6.79,8.54,8.17,15.25
1972,5,21,15.09,11.67,13.37,5.58,11.29,6.17,9.5,9.75,7.38,9.92,15,18.16
1972,5,22,20,16.29,12.29,9.46,14.83,9.87,8.08,11.25,10.34,10.71,19.33,14.67
1972,5,23,20.17,13.79,18.12,12.04,15.63,10.13,12.25,11.87,12.54,14.96,17.96,24.54
1972,5,24,22.67,21.46,18.08,10.04,20.54,12.12,13.33,17.88,15.21,15.92,27.16,22.95
1972,5,25,25.12,21.17,21.17,13.79,23.09,15.54,19.75,17,16.96,16.17,28.12,24.25
1972,5,26,28.79,26,23.63,16.83,33.04,17.88,24.5,20.41,21.62,17.79,27.71,29.5
1972,5,27,23.42,14.42,16.92,13.25,17.96,12.75,18,14.17,16.46,15.41,17.33,21.79
1972,5,28,17.88,15.37,15.5,9,19.29,10.37,15,15.67,13.59,13.29,24.58,21.46
1972,5,29,21.84,19.55,17.83,12.46,23.58,13.13,20.08,17.92,17.33,17.5,26.38,28.04
1972,5,30,19.08,15.59,13.37,12.25,20.04,12.83,19.55,16.33,16.62,16.42,20.04,23.25
1972,5,31,10.04,6.92,8.46,5.63,9.92,5.83,7.96,7.21,9.33,7.83,10.13,12.25
1972,6,1,5.58,5.25,5.91,2.17,4.92,1.58,3.25,4.12,4.08,4.38,11.58,11.87
1972,6,2,16.13,15.21,13.92,6.83,13.75,9.08,10.63,13.25,11.25,12.54,21.21,22.13
1972,6,3,13.79,10.21,11.83,5.71,11.08,8.25,11.38,8.96,8.83,10.96,19,17.92
1972,6,4,6.29,7.54,4.75,2.62,6.42,4.54,4.58,7.67,4.71,7.71,16.04,11.96
1972,6,5,9.96,6.38,11.38,4.88,3.83,5,5.96,5.04,4.21,4.08,9.17,7.5
1972,6,6,10.21,7.08,10.83,5.79,6.67,3.46,6.92,4.12,4.29,3.92,7.41,8.67
1972,6,7,15.71,10.21,9.25,7.29,9.29,6.92,9.04,7.58,8.96,9.67,10.58,11.96
1972,6,8,9.29,11,8.29,5.09,9.75,5.83,9.04,5.66,6.79,5.33,12.12,11.58
1972,6,9,14.96,15.5,6.58,5.66,11.04,7.58,7.5,11.04,7.96,8.87,16.71,15.09
1972,6,10,16.79,14.04,11.08,8.71,12.04,7.25,9,10.92,10.5,14.37,15.09,20.54
1972,6,11,9.5,9.79,8.25,3.08,5.54,1.87,6,3.21,2.83,5.66,7.21,9.96
1972,6,12,10.04,13.92,3.63,2.37,8.21,5.46,4.71,7.83,5.21,6.83,10.83,11.08
1972,6,13,12.21,11.96,17.25,7.83,8.25,6.42,9.08,9.33,6.54,7,12.21,9.71
1972,6,14,8,6.75,9.25,5.37,6.42,3.04,3.08,5.46,5.37,4.88,7.17,9.71
1972,6,15,10.71,8.75,5.46,5.09,7.71,4.33,6.92,6.38,5.5,6.25,8.42,10.41
1972,6,16,7.38,5.37,6.17,3.29,6.54,4.17,3.54,6.17,4.88,4,12.17,12.79
1972,6,17,20.75,18.29,18.46,10.13,16.5,13.13,15.04,16.38,12.87,15.37,23.42,22.54
1972,6,18,16.66,12.38,12.08,9.71,15.12,10.41,13,12.87,11.58,11.25,17.25,20
1972,6,19,14.67,12.92,8.75,7,12.79,9.33,11.63,9.59,9.29,9.29,14.79,14.88
1972,6,20,19,15.71,14.25,7.17,15.29,10.71,10.83,13.67,10.54,12.08,22.46,20.12
1972,6,21,15.59,14.04,15.59,10.21,16.75,12.83,18.38,14.88,15.71,14.21,21.25,25.17
1972,6,22,15.75,12.75,11.21,10.5,15.83,12.04,15.29,15.21,15.54,15.04,18.63,25.12
1972,6,23,10.37,8.96,9.38,6.04,12.67,8.25,12.58,6.17,11,8.67,14.92,16.5
1972,6,24,11.58,9.71,12.42,5.54,11.5,7.71,11.17,9.42,9.92,10.13,16.79,14.5
1972,6,25,11.58,9.59,13.33,5.21,10.63,7.75,8.21,11.5,8.21,10.83,19.55,17.21
1972,6,26,5.63,6.87,9.75,5.58,7,4.67,5.91,7.29,5.37,6.5,14.12,10.37
1972,6,27,9.71,10.04,7.04,6.25,8.87,6.63,8.71,5.79,6.42,5.09,9.79,9
1972,6,28,4.63,7.83,9.54,4.96,9.17,6.63,7.87,6.79,7.92,6.38,12.67,12.58
1972,6,29,6.92,9.21,7.04,3.46,5.25,3.33,5.09,5.09,4.67,4.75,14.83,9.87
1972,6,30,14.83,13.29,13.21,7.12,12.83,9.38,9.79,11.96,10.96,12,21.84,17.79
1972,7,1,11.83,11.87,8.08,6.04,13.04,9.29,12.71,9.71,10.63,8.04,17.29,17.12
1972,7,2,9,10.08,8.63,5.21,9.42,7.04,9.04,5.88,8.54,7.21,9.17,12.21
1972,7,3,14.5,13.92,13.25,6.04,13.92,6.42,8.75,4.29,7.83,3.79,6.87,8.75
1972,7,4,14.58,10.04,16.58,5.17,10.34,6,7.62,4.92,7.92,4.33,11.71,7.5
1972,7,5,7.58,9.04,8.46,5.04,9.71,6.13,8.42,6.46,8.96,5.75,13.37,16.66
1972,7,6,9.17,11.5,8.29,2.83,10.13,5.33,5,8.08,5.91,5.17,12.96,10.67
1972,7,7,12.46,8.71,12.25,5.91,11.63,7.54,10.92,6.04,10.83,7.83,11.67,15.46
1972,7,8,6.79,7.17,5.71,2.33,7.5,3.88,4.17,5.04,6.38,4,12.17,12.42
1972,7,9,11.79,12.96,9.08,5.58,12.38,8.25,9.92,8.92,10.21,7.25,15.71,15.79
1972,7,10,13.92,14.46,12.75,7.87,18.05,10.92,15.25,11.17,13.46,11.21,18.58,22.37
