STATION,NAME,Year,Decade,Month,DATE,PRCP,SNOW,SNWD,TMAX,TMIN,TOBS,
USC00200230,"ANN ARBOR U OF MICH, MI US",1999,1990,11,1999-11-03,0,0,0,40,30,37,
USC00200230,"ANN ARBOR U OF MICH, MI US",1999,1990,11,1999-11-04,0,0,0,58,27,52,
USC00200230,"ANN ARBOR U OF MICH, MI US",1999,1990,11,1999-11-05,0,0,0,65,41,58,
USC00200230,"ANN ARBOR U OF MICH, MI US",1999,1990,11,1999-11-06,0,0,0,58,35,48,
USC00200230,"ANN ARBOR U OF MICH, MI US",1999,1990,11,1999-11-07,0,0,0,52,28,43,
USC00200230,"ANN ARBOR U OF MICH, MI US",1999,1990,11,1999-11-08,0,0,0,61,32,56,
USC00200230,"ANN ARBOR U OF MICH, MI US",1999,1990,11,1999-11-09,0,0,0,74,45,67,
USC00200230,"ANN ARBOR U OF MICH, MI US",1999,1990,11,1999-11-10,0,0,0,67,52,61,
USC00200230,"ANN ARBOR U OF MICH, MI US",1999,1990,11,1999-11-11,0.02,0,0,61,34,36,
USC00200230,"ANN ARBOR U OF MICH, MI US",1999,1990,11,1999-11-12,0,0,0,55,30,51,1
USC00200230,"ANN ARBOR U OF MICH, MI US",1999,1990,11,1999-11-13,0,0,0,61,38,57,1
USC00200230,"ANN ARBOR U OF MICH, MI US",1999,1990,11,1999-11-14,0,0,0,58,41,41,
USC00200230,"ANN ARBOR U OF MICH, MI US",1999,1990,11,1999-11-15,0,0,0,48,33,41,
USC00200230,"ANN ARBOR U OF MICH, MI US",1999,1990,11,1999-11-16,0,0,0,42,31,35,
USC00200230,"ANN ARBOR U OF MICH, MI US",1999,1990,11,1999-11-17,0,0,0,43,22,37,
USC00200230,"ANN ARBOR U OF MICH, MI US",1999,1990,11,1999-11-18,0,0,0,56,25,51,
USC00200230,"ANN ARBOR U OF MICH, MI US",1999,1990,11,1999-11-19,0.33,0,0,60,43,53,1
USC00200230,"ANN ARBOR U OF MICH, MI US",1999,1990,11,1999-11-20,0.15,0,0,53,41,45,1
USC00200230,"ANN ARBOR U OF MICH, MI US",1999,1990,11,1999-11-21,0,0,0,47,40,45,1
USC00200230,"ANN ARBOR U OF MICH, MI US",1999,1990,11,1999-11-22,0,0,0,63,45,59,1
USC00200230,"ANN ARBOR U OF MICH, MI US",1999,1990,11,1999-11-23,0,0,0,66,50,65,1
USC00200230,"ANN ARBOR U OF MICH, MI US",1999,1990,11,1999-11-24,0.23,0,0,65,42,44,
USC00200230,"ANN ARBOR U OF MICH, MI US",1999,1990,11,1999-11-25,0,0,0,44,29,39,1
USC00200230,"ANN ARBOR U OF MICH, MI US",1999,1990,11,1999-11-26,0.25,0,0,43,38,41,1
USC00200230,"ANN ARBOR U OF MICH, MI US",1999,1990,11,1999-11-27,0,0,0,49,33,41,
USC00200230,"ANN ARBOR U OF MICH, MI US",1999,1990,11,1999-11-28,0,0,0,45,28,38,
USC00200230,"ANN ARBOR U OF MICH, MI US",1999,1990,11,1999-11-29,0,0,0,38,27,33,
USC00200230,"ANN ARBOR U OF MICH, MI US",1999,1990,11,1999-11-30,0,0,0,34,22,27,
USC00200230,"ANN ARBOR U OF MICH, MI US",1999,1990,12,1999-12-01,0,0,0,37,20,33,
USC00200230,"ANN ARBOR U OF MICH, MI US",1999,1990,12,1999-12-02,0,0,0,47,32,45,
USC00200230,"ANN ARBOR U OF MICH, MI US",1999,1990,12,1999-12-03,0.02,0,0,53,45,49,
USC00200230,"ANN ARBOR U OF MICH, MI US",1999,1990,12,1999-12-04,0,0,0,60,48,56,1
USC00200230,"ANN ARBOR U OF MICH, MI US",1999,1990,12,1999-12-05,0.89,0,0,56,43,43,1
USC00200230,"ANN ARBOR U OF MICH, MI US",1999,1990,12,1999-12-06,0.71,4.9,2,43,27,31,1
USC00200230,"ANN ARBOR U OF MICH, MI US",1999,1990,12,1999-12-07,0,0,0,38,27,34,
USC00200230,"ANN ARBOR U OF MICH, MI US",1999,1990,12,1999-12-08,0,0,0,46,26,38,1
USC00200230,"ANN ARBOR U OF MICH, MI US",1999,1990,12,1999-12-09,0,0,0,52,34,50,1
USC00200230,"ANN ARBOR U OF MICH, MI US",1999,1990,12,1999-12-10,0.08,0,0,50,35,35,1
USC00200230,"ANN ARBOR U OF MICH, MI US",1999,1990,12,1999-12-11,0,0,0,39,23,31,
USC00200230,"ANN ARBOR U OF MICH, MI US",1999,1990,12,1999-12-12,0,0,0,38,27,37,
USC00200230,"ANN ARBOR U OF MICH, MI US",1999,1990,12,1999-12-13,0,0,0,46,30,35,1
USC00200230,"ANN ARBOR U OF MICH, MI US",1999,1990,12,1999-12-14,0.5,0.5,0,35,32,34,1
USC00200230,"ANN ARBOR U OF MICH, MI US",1999,1990,12,1999-12-15,0.23,0,0,41,34,37,1
USC00200230,"ANN ARBOR U OF MICH, MI US",1999,1990,12,1999-12-16,0.14,1.6,0,37,30,30,1
USC00200230,"ANN ARBOR U OF MICH, MI US",1999,1990,12,1999-12-17,0,0,0,30,20,26,
USC00200230,"ANN ARBOR U OF MICH, MI US",1999,1990,12,1999-12-18,0,0,0,32,14,26,
USC00200230,"ANN ARBOR U OF MICH, MI US",1999,1990,12,1999-12-19,0,0,0,42,19,36,1
USC00200230,"ANN ARBOR U OF MICH, MI US",1999,1990,12,1999-12-20,0.28,0,0,40,23,23,1
USC00200230,"ANN ARBOR U OF MICH, MI US",1999,1990,12,1999-12-21,0.02,0.2,0,23,16,17,
USC00200230,"ANN ARBOR U OF MICH, MI US",1999,1990,12,1999-12-22,0,0,0,22,12,20,
USC00200230,"ANN ARBOR U OF MICH, MI US",1999,1990,12,1999-12-23,0.03,0.5,0,20,12,15,1
USC00200230,"ANN ARBOR U OF MICH, MI US",1999,1990,12,1999-12-24,0.01,0.2,0,22,6,18,
USC00200230,"ANN ARBOR U OF MICH, MI US",1999,1990,12,1999-12-25,0,0,0,27,14,26,
USC00200230,"ANN ARBOR U OF MICH, MI US",1999,1990,12,1999-12-26,0.01,0.1,0,32,24,25,1
USC00200230,"ANN ARBOR U OF MICH, MI US",1999,1990,12,1999-12-27,0.03,0.6,0,25,18,18,
USC00200230,"ANN ARBOR U OF MICH, MI US",1999,1990,12,1999-12-28,0.16,2.2,2,20,10,20,1
USC00200230,"ANN ARBOR U OF MICH, MI US",1999,1990,12,1999-12-29,0.01,0.1,2,35,15,35,
USC00200230,"ANN ARBOR U OF MICH, MI US",1999,1990,12,1999-12-30,0,0,1,41,30,32,1
USC00200230,"ANN ARBOR U OF MICH, MI US",1999,1990,12,1999-12-31,0,0,0,38,19,34,1
USC00200230,"ANN ARBOR U OF MICH, MI US",2000,2000,01,2000-01-01,0,0,0,50,24,41,1
USC00200230,"ANN ARBOR U OF MICH, MI US",2000,2000,08,2000-08-01,0.1,0,0,77,65,77,
USC00200230,"ANN ARBOR U OF MICH, MI US",2000,2000,08,2000-08-02,0.28,0,0,83,65,81,
USC00200230,"ANN ARBOR U OF MICH, MI US",2000,2000,08,2000-08-03,0.82,0,0,81,58,69,
USC00200230,"ANN ARBOR U OF MICH, MI US",2000,2000,08,2000-08-04,0,0,0,76,52,75,
USC00200230,"ANN ARBOR U OF MICH, MI US",2000,2000,08,2000-08-05,0,0,0,79,57,75,
USC00200230,"ANN ARBOR U OF MICH, MI US",2000,2000,08,2000-08-06,1.56,0,0,85,60,84,
USC00200230,"ANN ARBOR U OF MICH, MI US",2000,2000,08,2000-08-07,0.18,0,0,84,64,81,
USC00200230,"ANN ARBOR U OF MICH, MI US",2000,2000,08,2000-08-08,0,0,0,84,67,79,
USC00200230,"ANN ARBOR U OF MICH, MI US",2000,2000,08,2000-08-09,0,0,0,87,72,83,
USC00200230,"ANN ARBOR U OF MICH, MI US",2000,2000,08,2000-08-10,0,0,0,83,62,77,
USC00200230,"ANN ARBOR U OF MICH, MI US",2000,2000,08,2000-08-11,0,0,0,78,60,75,
USC00200230,"ANN ARBOR U OF MICH, MI US",2000,2000,08,2000-08-12,0,0,0,79,53,78,
USC00200230,"ANN ARBOR U OF MICH, MI US",2000,2000,08,2000-08-13,0.01,0,0,78,57,73,
USC00200230,"ANN ARBOR U OF MICH, MI US",2000,2000,08,2000-08-14,0,0,0,84,61,83,
USC00200230,"ANN ARBOR U OF MICH, MI US",2000,2000,08,2000-08-15,0.22,0,0,89,66,86,
USC00200230,"ANN ARBOR U OF MICH, MI US",2000,2000,08,2000-08-16,0,0,0,86,59,75,
USC00200230,"ANN ARBOR U OF MICH, MI US",2000,2000,08,2000-08-17,0.5,0,0,75,56,60,
USC00200230,"ANN ARBOR U OF MICH, MI US",2000,2000,08,2000-08-18,0.02,0,0,75,59,72,
USC00200230,"ANN ARBOR U OF MICH, MI US",2000,2000,08,2000-08-19,0,0,0,72,47,67,
USC00200230,"ANN ARBOR U OF MICH, MI US",2000,2000,08,2000-08-20,0,0,0,71,48,70,
USC00200230,"ANN ARBOR U OF MICH, MI US",2000,2000,08,2000-08-21,0,0,0,72,50,69,
USC00200230,"ANN ARBOR U OF MICH, MI US",2000,2000,08,2000-08-22,0,0,0,79,53,76,
USC00200230,"ANN ARBOR U OF MICH, MI US",2000,2000,08,2000-08-23,0.51,0,0,82,64,80,
USC00200230,"ANN ARBOR U OF MICH, MI US",2000,2000,08,2000-08-24,0,0,0,80,64,77,
USC00200230,"ANN ARBOR U OF MICH, MI US",2000,2000,08,2000-08-25,0,0,0,81,57,79,
USC00200230,"ANN ARBOR U OF MICH, MI US",2000,2000,08,2000-08-26,0,0,0,81,65,74,
USC00200230,"ANN ARBOR U OF MICH, MI US",2000,2000,08,2000-08-27,0.53,0,0,77,61,74,
USC00200230,"ANN ARBOR U OF MICH, MI US",2000,2000,08,2000-08-28,0,0,0,79,63,77,
USC00200230,"ANN ARBOR U OF MICH, MI US",2000,2000,08,2000-08-29,0,0,0,82,65,80,
USC00200230,"ANN ARBOR U OF MICH, MI US",2000,2000,08,2000-08-30,0,0,0,83,70,81,
USC00200230,"ANN ARBOR U OF MICH, MI US",2000,2000,08,2000-08-31,0,0,0,85,67,82,
USC00200230,"ANN ARBOR U OF MICH, MI US",2000,2000,09,2000-09-01,0,0,0,88,66,86,
USC00200230,"ANN ARBOR U OF MICH, MI US",2000,2000,09,2000-09-02,0,0,0,86,69,80,
USC00200230,"ANN ARBOR U OF MICH, MI US",2000,2000,09,2000-09-03,0,0,0,85,66,81,
USC00200230,"ANN ARBOR U OF MICH, MI US",2000,2000,09,2000-09-04,0.02,0,0,81,60,65,
USC00200230,"ANN ARBOR U OF MICH, MI US",2000,2000,09,2000-09-05,0,0,0,65,47,65,
USC00200230,"ANN ARBOR U OF MICH, MI US",2000,2000,09,2000-09-06,0,0,0,72,47,69,
USC00200230,"ANN ARBOR U OF MICH, MI US",2000,2000,09,2000-09-07,0,0,0,81,50,79,
USC00200230,"ANN ARBOR U OF MICH, MI US",2000,2000,09,2000-09-08,0.07,0,0,82,64,73,
USC00200230,"ANN ARBOR U OF MICH, MI US",2000,2000,09,2000-09-09,0,0,0,78,66,77,
USC00200230,"ANN ARBOR U OF MICH, MI US",2000,2000,09,2000-09-10,1.32,0,0,77,66,66,
USC00200230,"ANN ARBOR U OF MICH, MI US",2000,2000,09,2000-09-11,1.61,0,0,80,64,69,
USC00200230,"ANN ARBOR U OF MICH, MI US",2000,2000,09,2000-09-12,0.75,0,0,74,63,73,
USC00200230,"ANN ARBOR U OF MICH, MI US",2000,2000,09,2000-09-13,0,0,0,73,47,71,
USC00200230,"ANN ARBOR U OF MICH, MI US",2000,2000,09,2000-09-14,0.48,0,0,71,54,59,
USC00200230,"ANN ARBOR U OF MICH, MI US",2000,2000,09,2000-09-15,0.04,0,0,61,48,57,
USC00200230,"ANN ARBOR U OF MICH, MI US",2000,2000,09,2000-09-16,0,0,0,63,40,60,
USC00200230,"ANN ARBOR U OF MICH, MI US",2000,2000,09,2000-09-17,0,0,0,74,46,73,
USC00200230,"ANN ARBOR U OF MICH, MI US",2000,2000,09,2000-09-18,0,0,0,79,50,76,
USC00200230,"ANN ARBOR U OF MICH, MI US",2000,2000,09,2000-09-19,0,0,0,81,55,76,
USC00200230,"ANN ARBOR U OF MICH, MI US",2000,2000,09,2000-09-20,0,0,0,79,61,70,
USC00200230,"ANN ARBOR U OF MICH, MI US",2000,2000,09,2000-09-21,0.09,0,0,70,48,57,
USC00200230,"ANN ARBOR U OF MICH, MI US",2000,2000,09,2000-09-22,0.03,0,0,63,43,56,
USC00200230,"ANN ARBOR U OF MICH, MI US",2000,2000,09,2000-09-23,0.49,0,0,77,56,67,
USC00200230,"ANN ARBOR U OF MICH, MI US",2000,2000,09,2000-09-24,0.04,0,0,67,49,53,
USC00200230,"ANN ARBOR U OF MICH, MI US",2000,2000,09,2000-09-25,0,0,0,53,42,52,
USC00200230,"ANN ARBOR U OF MICH, MI US",2000,2000,09,2000-09-26,0,0,0,65,40,63,
USC00200230,"ANN ARBOR U OF MICH, MI US",2000,2000,09,2000-09-27,0,0,0,73,43,67,
USC00200230,"ANN ARBOR U OF MICH, MI US",2000,2000,09,2000-09-28,0,0,0,67,38,56,
USC00200230,"ANN ARBOR U OF MICH, MI US",2000,2000,09,2000-09-29,0,0,0,66,40,63,
USC00200230,"ANN ARBOR U OF MICH, MI US",2000,2000,09,2000-09-30,0,0,0,72,41,69,
USC00200230,"ANN ARBOR U OF MICH, MI US",2000,2000,10,2000-10-01,0,0,0,76,49,74,
USC00200230,"ANN ARBOR U OF MICH, MI US",2000,2000,10,2000-10-02,0,0,0,78,59,76,
USC00200230,"ANN ARBOR U OF MICH, MI US",2000,2000,10,2000-10-03,0,0,0,73,53,69,
USC00200230,"ANN ARBOR U OF MICH, MI US",2000,2000,10,2000-10-04,1.41,0,0,63,48,61,
USC00200230,"ANN ARBOR U OF MICH, MI US",2000,2000,10,2000-10-05,0.35,0,0,51,46,48,
USC00200230,"ANN ARBOR U OF MICH, MI US",2000,2000,10,2000-10-06,0.17,0,0,54,36,48,
USC00200230,"ANN ARBOR U OF MICH, MI US",2000,2000,10,2000-10-07,0.01,0,0,47,32,44,
USC00200230,"ANN ARBOR U OF MICH, MI US",2000,2000,10,2000-10-08,0,0,0,43,35,42,
USC00200230,"ANN ARBOR U OF MICH, MI US",2000,2000,10,2000-10-09,0,0,0,53,36,49,
USC00200230,"ANN ARBOR U OF MICH, MI US",2000,2000,10,2000-10-10,0,0,0,63,36,60,
USC00200230,"ANN ARBOR U OF MICH, MI US",2000,2000,10,2000-10-11,0,0,0,69,40,63,
USC00200230,"ANN ARBOR U OF MICH, MI US",2000,2000,10,2000-10-12,0,0,0,70,40,67,
USC00200230,"ANN ARBOR U OF MICH, MI US",2000,2000,10,2000-10-13,0,0,0,73,49,70,
USC00200230,"ANN ARBOR U OF MICH, MI US",2000,2000,10,2000-10-14,0,0,0,75,51,72,
USC00200230,"ANN ARBOR U OF MICH, MI US",2000,2000,10,2000-10-15,0,0,0,65,53,63,
USC00200230,"ANN ARBOR U OF MICH, MI US",2000,2000,10,2000-10-16,0.24,0,0,56,51,55,
USC00200230,"ANN ARBOR U OF MICH, MI US",2000,2000,10,2000-10-17,0.03,0,0,63,50,59,
USC00200230,"ANN ARBOR U OF MICH, MI US",2000,2000,10,2000-10-18,0,0,0,66,43,62,
USC00200230,"ANN ARBOR U OF MICH, MI US",2000,2000,10,2000-10-19,0,0,0,68,42,66,
USC00200230,"ANN ARBOR U OF MICH, MI US",2000,2000,10,2000-10-20,0,0,0,73,46,70,
USC00200230,"ANN ARBOR U OF MICH, MI US",2000,2000,10,2000-10-21,0,0,0,70,47,66,
USC00200230,"ANN ARBOR U OF MICH, MI US",2000,2000,10,2000-10-22,0,0,0,65,43,60,
USC00200230,"ANN ARBOR U OF MICH, MI US",2000,2000,10,2000-10-23,0,0,0,66,45,63,
USC00200230,"ANN ARBOR U OF MICH, MI US",2000,2000,10,2000-10-24,0.94,0,0,67,57,63,
USC00200230,"ANN ARBOR U OF MICH, MI US",2000,2000,10,2000-10-25,0,0,0,66,56,62,
USC00200230,"ANN ARBOR U OF MICH, MI US",2000,2000,10,2000-10-26,0,0,0,64,57,63,
USC00200230,"ANN ARBOR U OF MICH, MI US",2000,2000,10,2000-10-27,0.02,0,0,75,49,69,
USC00200230,"ANN ARBOR U OF MICH, MI US",2000,2000,10,2000-10-28,0.03,0,0,54,32,49,
USC00200230,"ANN ARBOR U OF MICH, MI US",2000,2000,10,2000-10-29,0,0,0,58,30,45,
USC00200230,"ANN ARBOR U OF MICH, MI US",2000,2000,10,2000-10-30,0,0,0,53,33,42,
USC00200230,"ANN ARBOR U OF MICH, MI US",2000,2000,10,2000-10-31,0,0,0,63,34,53,
USC00200230,"ANN ARBOR U OF MICH, MI US",2000,2000,11,2000-11-01,0,0,0,62,38,53,
USC00200230,"ANN ARBOR U OF MICH, MI US",2000,2000,11,2000-11-02,0,0,0,65,45,59,
USC00200230,"ANN ARBOR U OF MICH, MI US",2000,2000,11,2000-11-03,0,0,0,64,48,56,
USC00200230,"ANN ARBOR U OF MICH, MI US",2000,2000,11,2000-11-04,0,0,0,56,36,45,
USC00200230,"ANN ARBOR U OF MICH, MI US",2000,2000,11,2000-11-05,0,0,0,56,33,47,
USC00200230,"ANN ARBOR U OF MICH, MI US",2000,2000,11,2000-11-06,0,0,0,55,35,49,
USC00200230,"ANN ARBOR U OF MICH, MI US",2000,2000,11,2000-11-07,0.22,0,0,54,44,52,
USC00200230,"ANN ARBOR U OF MICH, MI US",2000,2000,11,2000-11-08,0,0,0,58,45,52,
USC00200230,"ANN ARBOR U OF MICH, MI US",2000,2000,11,2000-11-09,0.22,0,0,63,47,61,
USC00200230,"ANN ARBOR U OF MICH, MI US",2000,2000,11,2000-11-10,0.12,0,0,61,43,43,
USC00200230,"ANN ARBOR U OF MICH, MI US",2000,2000,11,2000-11-11,0,0,0,49,31,43,
USC00200230,"ANN ARBOR U OF MICH, MI US",2000,2000,11,2000-11-12,0,0,0,43,38,41,
USC00200230,"ANN ARBOR U OF MICH, MI US",2000,2000,11,2000-11-13,0.22,0,0,44,38,40,
USC00200230,"ANN ARBOR U OF MICH, MI US",2000,2000,11,2000-11-14,0.05,0.2,0,40,31,34,
USC00200230,"ANN ARBOR U OF MICH, MI US",2000,2000,11,2000-11-15,0.05,0.4,0,39,31,35,
USC00200230,"ANN ARBOR U OF MICH, MI US",2000,2000,11,2000-11-16,0.01,0.1,0,44,30,39,
USC00200230,"ANN ARBOR U OF MICH, MI US",2000,2000,11,2000-11-17,0.03,0.2,0,39,31,31,
USC00200230,"ANN ARBOR U OF MICH, MI US",2000,2000,11,2000-11-18,0.01,0.2,0,31,27,30,
USC00200230,"ANN ARBOR U OF MICH, MI US",2000,2000,11,2000-11-19,0.02,0.3,0,37,28,37,
USC00200230,"ANN ARBOR U OF MICH, MI US",2000,2000,11,2000-11-20,0.04,0.5,0,37,25,31,
USC00200230,"ANN ARBOR U OF MICH, MI US",2000,2000,11,2000-11-21,0.05,0.9,0,32,23,23,
USC00200230,"ANN ARBOR U OF MICH, MI US",2000,2000,11,2000-11-22,0.05,1,,29,18,23,
USC00200230,"ANN ARBOR U OF MICH, MI US",2000,2000,11,2000-11-23,0,0,0,30,15,28,
USC00200230,"ANN ARBOR U OF MICH, MI US",2000,2000,11,2000-11-24,0,0,0,39,20,32,
USC00200230,"ANN ARBOR U OF MICH, MI US",2000,2000,11,2000-11-25,0.11,0,0,41,26,39,
USC00200230,"ANN ARBOR U OF MICH, MI US",2000,2000,11,2000-11-26,0.28,0,0,44,39,40,
USC00200230,"ANN ARBOR U OF MICH, MI US",2000,2000,11,2000-11-27,0.09,0,0,43,37,42,
USC00200230,"ANN ARBOR U OF MICH, MI US",2000,2000,11,2000-11-28,0.05,0.1,0,42,31,36,
USC00200230,"ANN ARBOR U OF MICH, MI US",2000,2000,11,2000-11-29,0.13,0.2,0,36,30,34,
USC00200230,"ANN ARBOR U OF MICH, MI US",2000,2000,11,2000-11-30,0.05,0.2,0,39,32,35,
USC00200230,"ANN ARBOR U OF MICH, MI US",2000,2000,12,2000-12-01,0,0,0,35,29,30,
USC00200230,"ANN ARBOR U OF MICH, MI US",2000,2000,12,2000-12-02,0,0,0,34,18,26,
USC00200230,"ANN ARBOR U OF MICH, MI US",2000,2000,12,2000-12-03,0,0,0,36,16,28,
USC00200230,"ANN ARBOR U OF MICH, MI US",2000,2000,12,2000-12-04,0,0,0,34,19,32,
USC00200230,"ANN ARBOR U OF MICH, MI US",2000,2000,12,2000-12-05,0.03,0.4,0,33,17,17,
USC00200230,"ANN ARBOR U OF MICH, MI US",2000,2000,12,2000-12-06,0,0,0,22,12,21,
USC00200230,"ANN ARBOR U OF MICH, MI US",2000,2000,12,2000-12-07,0.2,2.3,2,21,15,20,
USC00200230,"ANN ARBOR U OF MICH, MI US",2000,2000,12,2000-12-08,0.18,1.3,3,30,20,24,
USC00200230,"ANN ARBOR U OF MICH, MI US",2000,2000,12,2000-12-09,0,0,3,26,8,21,
USC00200230,"ANN ARBOR U OF MICH, MI US",2000,2000,12,2000-12-10,0,0.1,3,33,20,33,
USC00200230,"ANN ARBOR U OF MICH, MI US",2000,2000,12,2000-12-11,0.82,6.1,8,33,26,27,
USC00200230,"ANN ARBOR U OF MICH, MI US",2000,2000,12,2000-12-12,0.89,7,12,27,16,18,
USC00200230,"ANN ARBOR U OF MICH, MI US",2000,2000,12,2000-12-13,0.11,1.2,18,18,4,16,
USC00200230,"ANN ARBOR U OF MICH, MI US",2000,2000,12,2000-12-14,0.56,4,14,26,16,25,
USC00200230,"ANN ARBOR U OF MICH, MI US",2000,2000,12,2000-12-15,0,0,14,25,8,23,
USC00200230,"ANN ARBOR U OF MICH, MI US",2000,2000,12,2000-12-16,0.42,0,9,37,23,37,
USC00200230,"ANN ARBOR U OF MICH, MI US",2000,2000,12,2000-12-17,0.73,5.3,12,37,15,15,
USC00200230,"ANN ARBOR U OF MICH, MI US",2000,2000,12,2000-12-18,0.03,0.3,12,15,1,10,
USC00200230,"ANN ARBOR U OF MICH, MI US",2000,2000,12,2000-12-19,0.22,4.1,12,18,10,14,
USC00200230,"ANN ARBOR U OF MICH, MI US",2000,2000,12,2000-12-20,0.01,0.1,12,24,4,12,
USC00200230,"ANN ARBOR U OF MICH, MI US",2000,2000,12,2000-12-21,0.25,2.1,14,23,11,13,
USC00200230,"ANN ARBOR U OF MICH, MI US",2000,2000,12,2000-12-22,0,0.1,14,13,-6,3,
USC00200230,"ANN ARBOR U OF MICH, MI US",2000,2000,12,2000-12-23,0.05,0.5,14,12,0,11,
USC00200230,"ANN ARBOR U OF MICH, MI US",2000,2000,12,2000-12-24,0.06,1.2,15,21,11,15,
USC00200230,"ANN ARBOR U OF MICH, MI US",2000,2000,12,2000-12-25,0,0,14,20,-2,13,
USC00200230,"ANN ARBOR U OF MICH, MI US",2000,2000,12,2000-12-26,0,0,13,21,5,20,
USC00200230,"ANN ARBOR U OF MICH, MI US",2000,2000,12,2000-12-27,0.07,1.5,14,22,15,15,
USC00200230,"ANN ARBOR U OF MICH, MI US",2000,2000,12,2000-12-28,0,0,14,17,-4,11,
USC00200230,"ANN ARBOR U OF MICH, MI US",2000,2000,12,2000-12-29,0.06,0.8,15,24,9,21,
USC00200230,"ANN ARBOR U OF MICH, MI US",2000,2000,12,2000-12-30,0.16,2.1,16,25,16,23,
USC00200230,"ANN ARBOR U OF MICH, MI US",2000,2000,12,2000-12-31,0,0,16,28,16,26,
USC00200230,"ANN ARBOR U OF MICH, MI US",2001,2000,01,2001-01-01,0,0,15,26,14,17,
USC00200230,"ANN ARBOR U OF MICH, MI US",2001,2000,01,2001-01-02,0,0,15,28,1,22,
USC00200230,"ANN ARBOR U OF MICH, MI US",2001,2000,01,2001-01-03,0.02,0.2,15,22,4,21,
USC00200230,"ANN ARBOR U OF MICH, MI US",2001,2000,01,2001-01-04,0.02,0.2,14,27,21,26,
USC00200230,"ANN ARBOR U OF MICH, MI US",2001,2000,01,2001-01-05,0.05,0.5,14,36,25,34,
USC00200230,"ANN ARBOR U OF MICH, MI US",2001,2000,01,2001-01-06,0,0,13,34,26,26,
USC00200230,"ANN ARBOR U OF MICH, MI US",2001,2000,01,2001-01-07,0.01,0.1,13,34,23,32,
USC00200230,"ANN ARBOR U OF MICH, MI US",2001,2000,01,2001-01-08,0.01,0.2,13,32,12,12,
USC00200230,"ANN ARBOR U OF MICH, MI US",2001,2000,01,2001-01-09,0,0,12,29,2,25,
USC00200230,"ANN ARBOR U OF MICH, MI US",2001,2000,01,2001-01-10,0,0,12,39,20,34,
USC00200230,"ANN ARBOR U OF MICH, MI US",2001,2000,01,2001-01-11,0,0,12,38,27,31,
USC00200230,"ANN ARBOR U OF MICH, MI US",2001,2000,01,2001-01-12,0,0,12,35,29,33,
USC00200230,"ANN ARBOR U OF MICH, MI US",2001,2000,01,2001-01-13,0,0,11,33,27,30,
USC00200230,"ANN ARBOR U OF MICH, MI US",2001,2000,01,2001-01-14,0.03,0,11,33,28,32,
USC00200230,"ANN ARBOR U OF MICH, MI US",2001,2000,01,2001-01-15,0.1,0,10,37,32,35,
USC00200230,"ANN ARBOR U OF MICH, MI US",2001,2000,01,2001-01-16,0.02,0.1,9,35,33,34,
USC00200230,"ANN ARBOR U OF MICH, MI US",2001,2000,01,2001-01-17,0.03,0.1,9,34,29,31,
USC00200230,"ANN ARBOR U OF MICH, MI US",2001,2000,01,2001-01-18,0,0,8,31,24,29,
USC00200230,"ANN ARBOR U OF MICH, MI US",2001,2000,01,2001-01-19,0,0,8,30,22,22,
USC00200230,"ANN ARBOR U OF MICH, MI US",2001,2000,01,2001-01-20,0,0,8,24,6,17,
USC00200230,"ANN ARBOR U OF MICH, MI US",2001,2000,01,2001-01-21,0,0,8,26,7,25,
USC00200230,"ANN ARBOR U OF MICH, MI US",2001,2000,01,2001-01-22,0,0,8,30,23,28,
USC00200230,"ANN ARBOR U OF MICH, MI US",2001,2000,01,2001-01-23,0,0,7,39,24,32,
USC00200230,"ANN ARBOR U OF MICH, MI US",2001,2000,01,2001-01-24,0.01,0.2,7,32,25,29,
USC00200230,"ANN ARBOR U OF MICH, MI US",2001,2000,01,2001-01-25,0.07,0.7,8,29,15,26,
USC00200230,"ANN ARBOR U OF MICH, MI US",2001,2000,01,2001-01-26,0.11,1.8,9,28,12,27,
USC00200230,"ANN ARBOR U OF MICH, MI US",2001,2000,01,2001-01-27,0.26,2.2,10,28,23,23,
USC00200230,"ANN ARBOR U OF MICH, MI US",2001,2000,01,2001-01-28,0,0,10,26,13,24,
USC00200230,"ANN ARBOR U OF MICH, MI US",2001,2000,01,2001-01-29,0.04,0,9,34,17,33,
USC00200230,"ANN ARBOR U OF MICH, MI US",2001,2000,01,2001-01-30,0.43,0,7,43,33,39,
USC00200230,"ANN ARBOR U OF MICH, MI US",2001,2000,01,2001-01-31,0.11,0.4,7,39,33,36,
USC00200230,"ANN ARBOR U OF MICH, MI US",2001,2000,02,2001-02-01,0,0,6,36,29,29,
USC00200230,"ANN ARBOR U OF MICH, MI US",2001,2000,02,2001-02-02,0.01,0.1,6,29,13,18,
USC00200230,"ANN ARBOR U OF MICH, MI US",2001,2000,02,2001-02-03,0.01,0.2,6,21,11,21,
USC00200230,"ANN ARBOR U OF MICH, MI US",2001,2000,02,2001-02-04,0.06,0.6,5,36,21,34,
USC00200230,"ANN ARBOR U OF MICH, MI US",2001,2000,02,2001-02-05,0.03,0.3,5,35,32,32,
USC00200230,"ANN ARBOR U OF MICH, MI US",2001,2000,02,2001-02-06,0.12,1.5,6,33,27,30,
USC00200230,"ANN ARBOR U OF MICH, MI US",2001,2000,02,2001-02-07,0,0,5,36,19,32,
