"Data.Precipitation","Date.Full","Date.Month","Date.Week of","Date.Year","Station.City","Station.Code","Station.Location","Station.State","Data.Temperature.Avg Temp","Data.Temperature.Max Temp","Data.Temperature.Min Temp","Data.Wind.Direction","Data.Wind.Speed"
"2.63","2016-05-15","5","15","2016","Roanoke","ROA","Roanoke, VA","Virginia","64","73","54","19","7.0"
"1.54","2016-05-15","5","15","2016","Wallops Island","WAL","Wallops Island, VA","Virginia","60","67","53","16","5.18"
"0.69","2016-05-15","5","15","2016","Washington","DCA","Washington, VA","Virginia","60","67","53","18","5.41"
"0.09","2016-05-15","5","15","2016","Deer Park","DEW","Deer Park, WA","Washington","55","67","42","7","6.24"
"0.24","2016-05-15","5","15","2016","Ephrata","EPH","Ephrata, WA","Washington","61","72","49","26","5.94"
"0.01","2016-05-15","5","15","2016","Olympia","OLM","Olympia, WA","Washington","57","72","42","16","3.34"
"0.17","2016-05-15","5","15","2016","Quillayute","UIL","Quillayute, WA","Washington","53","64","41","27","2.94"
"0.04","2016-05-15","5","15","2016","Seattle","SEA","Seattle, WA","Washington","60","70","49","20","4.0"
"0.25","2016-05-15","5","15","2016","Spokane","GEG","Spokane, WA","Washington","56","66","46","13","5.54"
"0.51","2016-05-15","5","15","2016","Yakima","YKM","Yakima, WA","Washington","63","77","48","24","4.47"
"1.78","2016-05-15","5","15","2016","Beckley","BKW","Beckley, WV","West Virginia","59","69","48","25","5.58"
"1.23","2016-05-15","5","15","2016","Charleston","CRW","Charleston, WV","West Virginia","62","72","53","22","4.35"
"1.22","2016-05-15","5","15","2016","Elkins","EKN","Elkins, WV","West Virginia","56","67","45","27","3.25"
"0.88","2016-05-15","5","15","2016","Huntington","HTS","Huntington, WV","West Virginia","63","72","52","21","3.9"
"0.99","2016-05-15","5","15","2016","Green Bay","GRB","Green Bay, WI","Wisconsin","50","58","42","19","9.45"
"1.24","2016-05-15","5","15","2016","La Crosse","LSE","La Crosse, WI","Wisconsin","52","60","43","20","7.38"
"1.38","2016-05-15","5","15","2016","Madison","MSN","Madison, WI","Wisconsin","50","59","41","21","7.62"
"1.55","2016-05-15","5","15","2016","Milwaukee","MKE","Milwaukee, WI","Wisconsin","50","57","43","21","10.32"
"0.43","2016-05-15","5","15","2016","Casper","CPR","Casper, WY","Wyoming","44","55","32","18","8.67"
"0.13","2016-05-15","5","15","2016","Cheyenne","CYS","Cheyenne, WY","Wyoming","45","55","34","20","10.05"
"0.15","2016-05-15","5","15","2016","Lander","LND","Lander, WY","Wyoming","46","56","36","18","2.64"
"0.11","2016-05-15","5","15","2016","Rawlins","RWL","Rawlins, WY","Wyoming","46","58","33","21","11.18"
"0.4","2016-05-15","5","15","2016","Sheridan","SHR","Sheridan, WY","Wyoming","45","56","33","25","10.88"
"0.14","2016-05-22","5","22","2016","Birmingham","BHM","Birmingham, AL","Alabama","70","79","60","24","5.0"
"0.09","2016-05-22","5","22","2016","Huntsville","HSV","Huntsville, AL","Alabama","69","80","58","20","5.45"
"2.3","2016-05-22","5","22","2016","Mobile","MOB","Mobile, AL","Alabama","75","83","66","10","5.5"
"0.45","2016-05-22","5","22","2016","Montgomery","MGM","Montgomery, AL","Alabama","74","83","65","19","4.18"
"0.11","2016-05-22","5","22","2016","Anchorage","ANC","Anchorage, AK","Alaska","51","57","45","18","5.52"
"2.23","2016-05-22","5","22","2016","Annette","ANN","Annette, AK","Alaska","56","63","48","20","7.08"
"0.77","2016-05-22","5","22","2016","Bethel","BET","Bethel, AK","Alaska","48","54","40","12","10.8"
"0.29","2016-05-22","5","22","2016","Bettles","BTT","Bettles, AK","Alaska","47","55","39","9","4.92"
"0.59","2016-05-22","5","22","2016","Cold Bay","CDB","Cold Bay, AK","Alaska","44","49","39","22","12.3"
"1.28","2016-05-22","5","22","2016","Cordova","CDV","Cordova, AK","Alaska","48","56","40","15","2.82"
"0.17","2016-05-22","5","22","2016","Delta Junction/Ft Greely","BIG","Delta Junction/Ft Greely, AK","Alaska","50","58","42","17","6.82"
"0.04","2016-05-22","5","22","2016","Fairbanks","FAI","Fairbanks, AK","Alaska","53","61","44","14","5.41"
"0.13","2016-05-22","5","22","2016","Gulkana","GKN","Gulkana, AK","Alaska","52","64","38","18","6.92"
"0.0","2016-05-22","5","22","2016","Gustavus","GST","Gustavus, AK","Alaska","60","60","60","20","3.67"
"0.2","2016-05-22","5","22","2016","Homer","HOM","Homer, AK","Alaska","49","54","43","22","5.72"
"1.01","2016-05-22","5","22","2016","Iliamna","ILI","Iliamna, AK","Alaska","46","52","40","17","8.38"
"0.51","2016-05-22","5","22","2016","Juneau","JNU","Juneau, AK","Alaska","52","61","43","21","8.25"
"0.21","2016-05-22","5","22","2016","Kenai","ENA","Kenai, AK","Alaska","48","54","42","23","9.15"
"2.83","2016-05-22","5","22","2016","Ketchikan","KTN","Ketchikan, AK","Alaska","54","62","47","24","10.07"
"1.06","2016-05-22","5","22","2016","King Salmon","AKN","King Salmon, AK","Alaska","46","54","37","18","8.31"
"0.4","2016-05-22","5","22","2016","Kodiak","ADQ","Kodiak, AK","Alaska","49","55","44","22","6.44"
"0.16","2016-05-22","5","22","2016","Kotzebue","OTZ","Kotzebue, AK","Alaska","45","52","37","10","11.9"
"0.56","2016-05-22","5","22","2016","Mc Grath","MCG","Mc Grath, AK","Alaska","47","55","39","17","4.0"
"0.04","2016-05-22","5","22","2016","Nome","OME","Nome, AK","Alaska","43","50","36","15","8.88"
"0.51","2016-05-22","5","22","2016","Northway","ORT","Northway, AK","Alaska","50","61","39","24","3.11"
"0.07","2016-05-22","5","22","2016","Palmer","PAQ","Palmer, AK","Alaska","53","60","46","18","5.97"
"0.0","2016-05-22","5","22","2016","Petersburg","PSG","Petersburg, AK","Alaska","60","60","60","8","3.98"
"0.0","2016-05-22","5","22","2016","Puntilla Lake","PTI","Puntilla Lake, AK","Alaska","60","60","60","0","0.0"
"0.0","2016-05-22","5","22","2016","Shemya","SYA","Shemya, AK","Alaska","60","60","60","30","7.1"
"0.57","2016-05-22","5","22","2016","Sitka","SIT","Sitka, AK","Alaska","51","56","46","23","8.38"
"0.28","2016-05-22","5","22","2016","Skagway","SGY","Skagway, AK","Alaska","55","62","47","21","6.64"
"0.21","2016-05-22","5","22","2016","St Paul Island","SNP","St Paul Island, AK","Alaska","39","44","32","25","11.0"
"1.0","2016-05-22","5","22","2016","Talkeetna","TKA","Talkeetna, AK","Alaska","52","58","45","17","2.4"
"0.19","2016-05-22","5","22","2016","Tanana","TAL","Tanana, AK","Alaska","48","57","40","13","6.3"
"0.03","2016-05-22","5","22","2016","Utqiagvik (Barrow)","BRW","Utqiagvik (Barrow), AK","Alaska","28","31","24","8","13.38"
"0.0","2016-05-22","5","22","2016","Wrangell","WRG","Wrangell, AK","Alaska","60","60","60","21","5.5"
"0.83","2016-05-22","5","22","2016","Yakutat","YAK","Yakutat, AK","Alaska","50","55","45","21","4.7"
"0.0","2016-05-22","5","22","2016","Douglas Bisbee","DUG","Douglas Bisbee, AZ","Arizona","69","86","52","21","6.8"
"0.05","2016-05-22","5","22","2016","Kingman","IGM","Kingman, AZ","Arizona","67","80","54","17","10.41"
"0.0","2016-05-22","5","22","2016","Phoenix","PHX","Phoenix, AZ","Arizona","81","92","70","23","4.87"
"0.0","2016-05-22","5","22","2016","Tucson","TUS","Tucson, AZ","Arizona","75","88","62","23","5.04"
"0.13","2016-05-22","5","22","2016","Winslow","INW","Winslow, AZ","Arizona","61","76","46","19","8.01"
"0.14","2016-05-22","5","22","2016","Fort Smith","FSM","Fort Smith, AR","Arkansas","65","74","57","6","5.75"
"0.53","2016-05-22","5","22","2016","Harrison","HRO","Harrison, AR","Arkansas","59","67","50","8","4.92"
"0.5","2016-05-22","5","22","2016","North Little Rock","LZK","North Little Rock, AR","Arkansas","64","72","55","0","0.0"
"0.0","2016-05-22","5","22","2016","Bakersfield","BFL","Bakersfield, CA","California","71","84","58","32","5.58"
"0.0","2016-05-22","5","22","2016","Bishop","BIH","Bishop, CA","California","62","78","46","31","7.3"
"0.0","2016-05-22","5","22","2016","China Lake","NID","China Lake, CA","California","70","83","56","23","8.9"
"0.0","2016-05-22","5","22","2016","Concord","CCR","Concord, CA","California","67","79","54","25","8.04"
"0.54","2016-05-22","5","22","2016","Eureka","EKA","Eureka, CA","California","55","60","50","0","0.0"
"0.0","2016-05-22","5","22","2016","Fresno","FAT","Fresno, CA","California","70","83","56","30","6.68"
"0.04","2016-05-22","5","22","2016","Hayward","HWD","Hayward, CA","California","64","72","54","28","8.72"
"0.0","2016-05-22","5","22","2016","Long Beach","LGB","Long Beach, CA","California","65","70","59","23","4.24"
"0.0","2016-05-22","5","22","2016","Los Angeles","LAX","Los Angeles, CA","California","62","67","58","25","7.6"
"0.22","2016-05-22","5","22","2016","Red Bluff","RBL","Red Bluff, CA","California","69","80","57","28","7.1"
"0.35","2016-05-22","5","22","2016","Redding","RDD","Redding, CA","California","69","79","58","26","5.8"
"0.33","2016-05-22","5","22","2016","Sacramento","SAC","Sacramento, CA","California","68","81","54","23","7.32"
"0.0","2016-05-22","5","22","2016","Salinas","SNS","Salinas, CA","California","60","68","52","26","9.34"
"0.0","2016-05-22","5","22","2016","San Diego","SAN","San Diego, CA","California","65","68","61","24","6.2"
"0.0","2016-05-22","5","22","2016","San Francisco","SFO","San Francisco, CA","California","62","69","54","27","14.47"
"0.0","2016-05-22","5","22","2016","Sandberg","SDB","Sandberg, CA","California","58","69","47","25","12.45"
"0.0","2016-05-22","5","22","2016","Santa Barbara","SBA","Santa Barbara, CA","California","58","67","50","22","3.84"
"0.0","2016-05-22","5","22","2016","Santa Maria","SMX","Santa Maria, CA","California","58","66","49","30","8.21"
"0.02","2016-05-22","5","22","2016","Stockton","SCK","Stockton, CA","California","66","80","52","27","10.21"
"0.38","2016-05-22","5","22","2016","Alamosa","ALS","Alamosa, CO","Colorado","51","66","36","18","6.26"
"0.58","2016-05-22","5","22","2016","Colorado Springs","COS","Colorado Springs, CO","Colorado","56","67","42","18","6.94"
"0.25","2016-05-22","5","22","2016","Craig","CAG","Craig, CO","Colorado","52","65","38","22","3.41"
"0.34","2016-05-22","5","22","2016","Denver","DEN","Denver, CO","Colorado","56","67","44","11","7.81"
"0.06","2016-05-22","5","22","2016","Grand Junction","GJT","Grand Junction, CO","Colorado","60","72","47","19","5.67"
"0.77","2016-05-22","5","22","2016","Pueblo","PUB","Pueblo, CO","Colorado","62","75","48","13","6.48"
"0.02","2016-05-22","5","22","2016","Bridgeport","BDR","Bridgeport, CT","Connecticut","58","67","49","20","5.1"
"0.0","2016-05-22","5","22","2016","Windsor Locks","BDL","Windsor Locks, CT","Connecticut","58","71","44","16","4.3"
"1.9","2016-05-22","5","22","2016","Newark","NWK","Newark, DE","DE","58","67","49","15","4.84"
"1.9","2016-05-22","5","22","2016","Wilmington","ILG","Wilmington, DE","Delaware","58","67","49","15","4.84"
"3.97","2016-05-22","5","22","2016","Daytona Beach","DAB","Daytona Beach, FL","Florida","79","88","69","20","3.11"
"0.91","2016-05-22","5","22","2016","Fort Lauderdale","FLL","Fort Lauderdale, FL","Florida","82","88","75","17","6.87"
"2.49","2016-05-22","5","22","2016","Gainesville","GNV","Gainesville, FL","Florida","77","87","65","22","4.6"
"2.12","2016-05-22","5","22","2016","Jacksonville","JAX","Jacksonville, FL","Florida","76","85","66","20","4.42"
"1.64","2016-05-22","5","22","2016","Key West","EYW","Key West, FL","Florida","81","85","76","15","7.15"
"2.18","2016-05-22","5","22","2016","Miami","MIA","Miami, FL","Florida","82","89","75","17","5.78"
"2.09","2016-05-22","5","22","2016","Orlando","MCO","Orlando, FL","Florida","80","89","69","21","5.7"
"1.46","2016-05-22","5","22","2016","Pensacola","PNS","Pensacola, FL","Florida","77","85","70","20","5.78"
"1.6","2016-05-22","5","22","2016","Tallahassee","TLH","Tallahassee, FL","Florida","77","87","67","22","3.98"
"0.97","2016-05-22","5","22","2016","Tampa","TPA","Tampa, FL","Florida","80","88","72","23","4.27"
"15.19","2016-05-22","5","22","2016","Vero Beach","VRB","Vero Beach, FL","Florida","80","89","70","19","6.05"
"3.71","2016-05-22","5","22","2016","West Palm Beach","PBI","West Palm Beach, FL","Florida","81","89","73","18","7.41"
"2.26","2016-05-22","5","22","2016","Alma","AMG","Alma, GA","Georgia","74","84","64","21","2.9"
"2.17","2016-05-22","5","22","2016","Athens","AHN","Athens, GA","Georgia","67","75","58","15","4.22"
"0.96","2016-05-22","5","22","2016","Atlanta","ATL","Atlanta, GA","Georgia","69","77","61","15","7.05"
"1.85","2016-05-22","5","22","2016","Augusta","AGS","Augusta, GA","Georgia","69","78","60","18","4.25"
"1.63","2016-05-22","5","22","2016","Macon","MCN","Macon, GA","Georgia","71","80","62","14","3.87"
"6.17","2016-05-22","5","22","2016","Savannah","SAV","Savannah, GA","Georgia","74","82","66","18","5.75"
"1.83","2016-05-22","5","22","2016","Hilo","ITO","Hilo, HI","Hawaii","76","83","69","20","1.74"
"0.0","2016-05-22","5","22","2016","Honolulu","HNL","Honolulu, HI","Hawaii","80","86","74","6","12.62"
"0.02","2016-05-22","5","22","2016","Kahului","OGG","Kahului, HI","Hawaii","78","87","70","5","14.91"
"0.01","2016-05-22","5","22","2016","Kaunakakai","MKK","Kaunakakai, HI","Hawaii","77","82","71","4","13.35"
"0.17","2016-05-22","5","22","2016","Lihue","LIH","Lihue, HI","Hawaii","78","82","73","6","15.05"
"0.22","2016-05-22","5","22","2016","Boise","BOI","Boise, ID","Idaho","57","67","47","28","4.31"
"0.84","2016-05-22","5","22","2016","Lewiston","LWS","Lewiston, ID","Idaho","59","69","49","25","1.98"
"0.65","2016-05-22","5","22","2016","Pocatello","PIH","Pocatello, ID","Idaho","53","65","41","24","5.9"
"0.0","2016-05-22","5","22","2016","Chicago","ORD","Chicago, IL","Illinois","57","68","45","6","6.91"
"0.0","2016-05-22","5","22","2016","Moline","MLI","Moline, IL","Illinois","59","73","45","13","3.65"
"0.04","2016-05-22","5","22","2016","Peoria","PIA","Peoria, IL","Illinois","60","71","47","8","3.52"
"0.24","2016-05-22","5","22","2016","Quincy","UIN","Quincy, IL","Illinois","58","68","48","14","3.71"
"0.0","2016-05-22","5","22","2016","Rockford","RFD","Rockford, IL","Illinois","59","73","44","9","4.98"
"0.08","2016-05-22","5","22","2016","Springfield","SPI","Springfield, IL","Illinois","60","71","49","16","4.48"
"0.68","2016-05-22","5","22","2016","Evansville","EVV","Evansville, IN","Indiana","58","66","50","12","4.98"
"0.07","2016-05-22","5","22","2016","Fort Wayne","FWA","Fort Wayne, IN","Indiana","58","69","46","20","6.71"
"0.42","2016-05-22","5","22","2016","Indianapolis","IND","Indianapolis, IN","Indiana","58","68","48","16","7.45"
"0.02","2016-05-22","5","22","2016","South Bend","SBN","South Bend, IN","Indiana","55","69","41","23","6.01"
"0.0","2016-05-22","5","22","2016","Cedar Rapids","CID","Cedar Rapids, IA","Iowa","59","71","46","16","4.84"
"0.06","2016-05-22","5","22","2016","Des Moines","DSM","Des Moines, IA","Iowa","60","71","48","16","4.95"
"0.02","2016-05-22","5","22","2016","Dubuque","DBQ","Dubuque, IA","Iowa","57","70","43","11","5.48"
"0.06","2016-05-22","5","22","2016","Sioux City","SUX","Sioux City, IA","Iowa","58","72","43","14","7.87"
"0.01","2016-05-22","5","22","2016","Waterloo","ALO","Waterloo, IA","Iowa","58","73","43","17","4.62"
"2.03","2016-05-22","5","22","2016","Concordia","CNK","Concordia, KS","Kansas","58","66","49","13","9.47"
"0.31","2016-05-22","5","22","2016","Dodge City","DDC","Dodge City, KS","Kansas","58","66","49","12","13.5"
"0.42","2016-05-22","5","22","2016","Goodland","GLD","Goodland, KS","Kansas","57","67","46","13","15.87"
"1.21","2016-05-22","5","22","2016","Medicine Lodge","P28","Medicine Lodge, KS","Kansas","60","68","52","11","7.91"
"1.0","2016-05-22","5","22","2016","Topeka","TOP","Topeka, KS","Kansas","59","68","50","10","6.35"
"1.44","2016-05-22","5","22","2016","Wichita","ICT","Wichita, KS","Kansas","61","68","53","13","11.01"
"0.7","2016-05-22","5","22","2016","Covington","CVG","Covington, KY","Kentucky","57","67","47","15","6.48"
"1.12","2016-05-22","5","22","2016","Jackson","JKL","Jackson, KY","Kentucky","57","65","48","19","1.2"
"1.86","2016-05-22","5","22","2016","Lexington","LEX","Lexington, KY","Kentucky","56","65","48","13","6.6"
"1.51","2016-05-22","5","22","2016","Louisville","SDF","Louisville, KY","Kentucky","59","67","51","14","5.51"
"0.86","2016-05-22","5","22","2016","Paducah","PAH","Paducah, KY","Kentucky","60","69","50","13","5.67"
"4.32","2016-05-22","5","22","2016","Baton Rouge","BTR","Baton Rouge, LA","Louisiana","75","84","66","12","4.05"
"2.8","2016-05-22","5","22","2016","Lake Charles","LCH","Lake Charles, LA","Louisiana","74","82","66","9","5.1"
"2.11","2016-05-22","5","22","2016","New Orleans","MSY","New Orleans, LA","Louisiana","78","85","71","17","5.31"
"0.25","2016-05-22","5","22","2016","Shreveport","SHV","Shreveport, LA","Louisiana","71","79","62","9","5.38"
"3.65","2016-05-22","5","22","2016","Slidell","ASD","Slidell, LA","Louisiana","76","84","67","17","3.12"
"0.02","2016-05-22","5","22","2016","Bangor","BGR","Bangor, ME","Maine","58","71","44","24","4.81"
"0.54","2016-05-22","5","22","2016","Caribou","CAR","Caribou, ME","Maine","55","66","43","23","5.28"
"0.0","2016-05-22","5","22","2016","Portland","PWM","Portland, ME","Maine","55","66","44","20","6.15"
"0.85","2016-05-22","5","22","2016","Baltimore","BWI","Baltimore, MD","Maryland","57","65","48","20","4.04"
"1.15","2016-05-22","5","22","2016","Salisbury","SBY","Salisbury, MD","Maryland","59","65","48","12","5.94"
"0.0","2016-05-22","5","22","2016","Boston","BOS","Boston, MA","Massachusetts","57","65","49","17","8.11"
"0.0","2016-05-22","5","22","2016","Milton","MQE","Milton, MA","Massachusetts","60","60","60","16","8.52"
"0.19","2016-05-22","5","22","2016","Worcester","ORH","Worcester, MA","Massachusetts","56","65","47","21","6.22"
"0.01","2016-05-22","5","22","2016","Alpena","APN","Alpena, MI","Michigan","53","68","37","15","3.35"
"0.0","2016-05-22","5","22","2016","Detroit","DTW","Detroit, MI","Michigan","58","69","47","16","6.01"
"0.0","2016-05-22","5","22","2016","Flint","FNT","Flint, MI","Michigan","57","71","44","7","5.41"
"0.0","2016-05-22","5","22","2016","Grand Rapids","GRR","Grand Rapids, MI","Michigan","59","72","46","16","4.44"
"0.0","2016-05-22","5","22","2016","Houghton Lake","HTL","Houghton Lake, MI","Michigan","54","70","37","21","2.41"
"0.01","2016-05-22","5","22","2016","Lansing","LAN","Lansing, MI","Michigan","56","69","43","11","5.64"
"0.01","2016-05-22","5","22","2016","Marquette","MQT","Marquette, MI","Michigan","52","67","36","0","0.0"
"0.0","2016-05-22","5","22","2016","Muskegon","MKG","Muskegon, MI","Michigan","57","70","43","30","4.35"
"0.01","2016-05-22","5","22","2016","Sault Ste Marie","ANJ","Sault Ste Marie, MI","Michigan","53","67","38","22","3.07"
"0.0","2016-05-22","5","22","2016","Duluth","DLH","Duluth, MN","Minnesota","55","69","40","16","3.8"
